Category,MeetID,MeetCountry,MeetState,MeetTown,MeetName,Name,Age,Sex,LiftKg,MeetYear
Best Deadlift,7451,USA,CO,Aurora,Deadlift Nationals,Fy Pruneda,,M,182.5,2004
Best Deadlift,6490,USA,CO,,2014 Colorado State Championships,David Berg,,M,85.0,2014
Best Deadlift,1602,USA,CO,,2017 Colorado State,Jake Caitenden,,M,200.0,2017
Best Deadlift,7009,USA,CO,,2014 Raw Nationals,Michael Tuchscherer,,M,357.5,2014
Best Deadlift,7462,USA,CO,Denver,2010 USAPL Raw Nationals,Preston Sumner,58.0,M,228.0,2010
Best Deadlift,7451,USA,CO,Aurora,Deadlift Nationals,Joe Polakovic,,M,167.5,2004
Best Deadlift,6490,USA,CO,,2014 Colorado State Championships,Harry Heyman,,M,65.0,2014
Best Deadlift,7441,USA,CO,Denver,Squat & Deadlift Nationals,Ron Garafalo,,M,270.0,2002
Best Deadlift,7463,USA,CO,Denver,2010 Deadlift and Push Pull Nationals,Brian Wegner,,M,147.5,2010
Best Bench,7463,USA,CO,Denver,2010 Deadlift and Push Pull Nationals,Michael Ricker,,M,172.5,2010
Best Bench,6490,USA,CO,,2014 Colorado State Championships,Jonah Noeldner,,M,160.0,2014
Best Bench,1447,USA,CO,Aurora,2015 Men's World Masters Powerlifting Championships,Claudir Lopes,74.5,M,157.5,2015
Best Bench,7462,USA,CO,Denver,2010 USAPL Raw Nationals,Richard Wilcox,42.0,M,190.0,2010
Best Bench,1440,USA,CO,Aurora,2014 World Open Men's Championships,Fredrik Svensson,34.5,M,360.0,2014
Best Bench,7463,USA,CO,Denver,2010 Deadlift and Push Pull Nationals,Todd Craig,,M,155.0,2010
Best Bench,6490,USA,CO,,2014 Colorado State Championships,Frank Baja,,M,110.0,2014
Best Deadlift,1602,USA,CO,,2017 Colorado State,Everett Ridderbos,,M,250.0,2017
Best Deadlift,7462,USA,CO,Denver,2010 USAPL Raw Nationals,Steve Yeargin,50.0,M,287.5,2010
Best Deadlift,6490,USA,CO,,2014 Colorado State Championships,Marcus Naillon,,M,195.0,2014
Best Deadlift,7451,USA,CO,Aurora,Deadlift Nationals,Brendan Beikman,,M,250.0,2004
Best Deadlift,6490,USA,CO,,2014 Colorado State Championships,Michele Brook Anderson,,F,152.5,2014
Best Deadlift,7463,USA,CO,Denver,2010 Deadlift and Push Pull Nationals,Don Smith,,M,137.5,2010
Best Deadlift,1573,USA,CO,,2016 Colorado State,Devin Thomas,,M,295.0,2017
Best Deadlift,6490,USA,CO,,2014 Colorado State Championships,Chevelle Ehrlick,,F,122.5,2014
Best Deadlift,7018,USA,CO,,Open Nationals,Michael Nichols,,M,200.0,2016
Best Bench,1533,USA,CO,,Colorado State,Ben Shulz,,M,115.0,2015
Best Bench,7451,USA,CO,Aurora,Deadlift Nationals,Bobby Wischkowski,,M,120.0,2004
Best Bench,6490,USA,CO,,2014 Colorado State Championships,Robert Walter,,M,135.0,2014
Best Bench,1533,USA,CO,,Colorado State,Josef Schaffer,,M,195.0,2015
Best Bench,7462,USA,CO,Denver,2010 USAPL Raw Nationals,Paul Predecki,72.0,M,115.0,2010
Best Bench,1447,USA,CO,Aurora,2015 Men's World Masters Powerlifting Championships,Gary Pamplin,57.5,M,240.0,2015
Best Bench,6606,USA,CO,,Rocky Mountain Pro Bench,Tom O'Keefe,,M,112.5,2014
Best Bench,6490,USA,CO,,2014 Colorado State Championships,Libbi Palmer,,F,72.5,2014
Best Bench,6601,USA,CO,,2013 Colorado State Championships,Bobby Wischkowski,,M,107.5,2013
Best Deadlift,1440,USA,CO,Aurora,2014 World Open Men's Championships,Carl Yngvar Christensen,23.5,M,390.0,2014
Best Deadlift,7451,USA,CO,Aurora,Deadlift Nationals,Alex Weisiger,,M,80.0,2004
Best Deadlift,7462,USA,CO,Denver,2010 USAPL Raw Nationals,Buellah Bishop,70.0,F,75.0,2010
Best Deadlift,1447,USA,CO,Aurora,2015 Men's World Masters Powerlifting Championships,William Helmich,72.5,M,235.0,2015
Best Deadlift,7462,USA,CO,Denver,2010 USAPL Raw Nationals,Stan Mingus,60.0,M,215.0,2010
Best Deadlift,6490,USA,CO,,2014 Colorado State Championships,Jonathan Kuhlman,,M,250.0,2014
Best Deadlift,6601,USA,CO,,2013 Colorado State Championships,Ron Garofalo,,M,307.5,2013
Best Deadlift,7451,USA,CO,Aurora,Deadlift Nationals,Bob Flemiing,,M,205.0,2004
Best Deadlift,7458,USA,CO,Denver,2008 Squat Deadlift and Push-Pull Nationals,Andrew Cross,17.0,M,232.5,2008
Best Deadlift,7451,USA,CO,Aurora,Deadlift Nationals,Andrew Cross,,M,117.5,2004
Best Deadlift,7463,USA,CO,Denver,2010 Deadlift and Push Pull Nationals,Todd Craig,,M,255.0,2010
Best Deadlift,7009,USA,CO,,2014 Raw Nationals,Charlie Doggett,,M,65.0,2014
Best Deadlift,1447,USA,CO,Aurora,2015 Men's World Masters Powerlifting Championships,Ron Delaney,63.5,M,260.0,2015
Best Deadlift,7462,USA,CO,Denver,2010 USAPL Raw Nationals,Tom Bishop,73.0,M,115.0,2010
Best Squat,6490,USA,CO,,2014 Colorado State Championships,Tom McNevin,,M,135.0,2014
Best Bench,8075,USA,CO,Colorado Springs,Pikes Peak Open II,Ashley Gray,9.0,M,22.5,2016
Best Bench,7462,USA,CO,Denver,2010 USAPL Raw Nationals,Rex Mclaren,48.0,M,147.5,2010
Best Bench,7463,USA,CO,Denver,2010 Deadlift and Push Pull Nationals,Aidan O'Keefe,,M,52.5,2010
Best Deadlift,7451,USA,CO,Aurora,Deadlift Nationals,Paul White,,M,250.0,2004
Best Deadlift,7018,USA,CO,,Open Nationals,Bill Sindelar,,M,227.5,2016
Best Deadlift,1533,USA,CO,,Colorado State,Ben Shulz,,M,160.0,2015
Best Deadlift,7009,USA,CO,,2014 Raw Nationals,Hannah Dolin,,F,82.5,2014
Best Deadlift,6490,USA,CO,,2014 Colorado State Championships,Libbi Palmer,,F,165.0,2014
Best Deadlift,1620,USA,CO,,Colorado Regionals,Robert Trujillo,,M,182.5,2017
Best Deadlift,6490,USA,CO,,2014 Colorado State Championships,Lou Fossceco,,M,210.0,2014
Best Deadlift,7462,USA,CO,Denver,2010 USAPL Raw Nationals,Pete Miller,67.0,M,172.5,2010
Best Deadlift,1573,USA,CO,,2016 Colorado State,Joe Anderson,,M,242.5,2017
Best Deadlift,7463,USA,CO,Denver,2010 Deadlift and Push Pull Nationals,Scott Roberts,,M,267.5,2010
Best Deadlift,7451,USA,CO,Aurora,Deadlift Nationals,Bob Beamer,,M,197.5,2004
Best Deadlift,7463,USA,CO,Denver,2010 Deadlift and Push Pull Nationals,Eric Pauli,,M,215.0,2010
Best Deadlift,1557,USA,CO,,Colorado Regional,Heena Patel,,F,167.5,2015
Best Deadlift,8075,USA,CO,Colorado Springs,Pikes Peak Open II,Ashley Gray,9.0,M,62.5,2016
Best Deadlift,6490,USA,CO,,2014 Colorado State Championships,Jonah Noeldner,,M,260.0,2014
Best Deadlift,6490,USA,CO,,2014 Colorado State Championships,Bryce Lewis,,M,310.0,2014
Best Deadlift,1602,USA,CO,,2017 Colorado State,Delmar Cooper,,M,215.0,2017
Best Deadlift,6601,USA,CO,,2013 Colorado State Championships,Paul Predecki,,M,170.0,2013
Best Deadlift,6490,USA,CO,,2014 Colorado State Championships,Melissa Siders,,F,130.0,2014
Best Bench,7462,USA,CO,Denver,2010 USAPL Raw Nationals,Preston Sumner,58.0,M,137.5,2010
Best Bench,6490,USA,CO,,2014 Colorado State Championships,David Berg,,M,35.0,2014
Best Bench,7463,USA,CO,Denver,2010 Deadlift and Push Pull Nationals,Tom Cencich,,M,192.5,2010
Best Bench,7462,USA,CO,Denver,2010 USAPL Raw Nationals,Doug Currence,50.0,M,167.5,2010
Best Bench,7458,USA,CO,Denver,2008 Squat Deadlift and Push-Pull Nationals,Danny Thurman,40.0,M,262.5,2008
Best Bench,7022,USA,CO,Aurora,Bench Press National Championships,Jeff Snyder,,M,362.5,2016
Best Bench,7022,USA,CO,Aurora,Bench Press National Championships,Iosif Plagov,,M,92.5,2016
Best Bench,6618,USA,CO,,2017 Rocky Mountain State Games,Clifford Jones,54.5,M,182.5,2017
Best Deadlift,7463,USA,CO,Denver,2010 Deadlift and Push Pull Nationals,Xiao Lin,,M,155.0,2010
Best Deadlift,6490,USA,CO,,2014 Colorado State Championships,Michael Berrian,,M,177.5,2014
Best Deadlift,6490,USA,CO,,2014 Colorado State Championships,Sherrice Fox,,F,167.5,2014
Best Deadlift,6490,USA,CO,,2014 Colorado State Championships,Robert Walter,,M,260.0,2014
Best Deadlift,6601,USA,CO,,2013 Colorado State Championships,Raven Cepeda,,M,310.0,2013
Best Deadlift,6490,USA,CO,,2014 Colorado State Championships,Mike Skelton,,M,272.5,2014
Best Deadlift,7462,USA,CO,Denver,2010 USAPL Raw Nationals,Gordon Santee,63.0,M,200.5,2010
Best Deadlift,7018,USA,CO,,Open Nationals,Steve Davenport,,M,320.0,2016
Best Deadlift,7441,USA,CO,Denver,Squat & Deadlift Nationals,Ernie Tauck,,M,157.5,2002
Best Deadlift,7463,USA,CO,Denver,2010 Deadlift and Push Pull Nationals,Jake Pogue,,M,147.5,2010
Best Deadlift,6490,USA,CO,,2014 Colorado State Championships,Shane Landenberger,,M,235.0,2014
Best Deadlift,7463,USA,CO,Denver,2010 Deadlift and Push Pull Nationals,David Wolf,,M,227.5,2010
Best Bench,6490,USA,CO,,2014 Colorado State Championships,Jeremiah Todd,,M,205.0,2014
Best Bench,1582,USA,CO,,Bench Press Nationals,Nick Dwinell,,M,172.5,2016
Best Bench,7022,USA,CO,Aurora,Bench Press National Championships,Jonathan Leo,,M,377.5,2016
Best Bench,1602,USA,CO,,2017 Colorado State,Jake Caitenden,,M,110.0,2017
Best Deadlift,7441,USA,CO,Denver,Squat & Deadlift Nationals,Bob Dunihue,,M,135.0,2002
Best Deadlift,7463,USA,CO,Denver,2010 Deadlift and Push Pull Nationals,Daniel Post,,M,112.5,2010
Best Deadlift,7463,USA,CO,Denver,2010 Deadlift and Push Pull Nationals,Ronald LeBeaumont,,M,160.0,2010
Best Deadlift,6490,USA,CO,,2014 Colorado State Championships,Mark Sigala,,M,235.0,2014
Best Deadlift,7441,USA,CO,Denver,Squat & Deadlift Nationals,Frank Baja,,M,277.5,2002
Best Deadlift,1602,USA,CO,,2017 Colorado State,Frank Ybarra,,M,282.5,2017
Best Deadlift,7458,USA,CO,Denver,2008 Squat Deadlift and Push-Pull Nationals,Patrick McGettigan,38.0,M,355.0,2008
Best Deadlift,1447,USA,CO,Aurora,2015 Men's World Masters Powerlifting Championships,Tomas Sarik,39.5,M,342.5,2015
Best Deadlift,7441,USA,CO,Denver,Squat & Deadlift Nationals,Jerry Handley,,M,200.0,2002
Best Deadlift,7441,USA,CO,Denver,Squat & Deadlift Nationals,Matt Harutun,,M,210.0,2002
Best Squat,7009,USA,CO,,2014 Raw Nationals,Hannah Dolin,,F,57.5,2014
Best Squat,7009,USA,CO,,2014 Raw Nationals,Paul Predecki,,M,127.5,2014
Best Squat,7009,USA,CO,,2014 Raw Nationals,Anthony Harris,,M,320.0,2014
Best Squat,7462,USA,CO,Denver,2010 USAPL Raw Nationals,Buellah Bishop,70.0,F,52.5,2010
Best Squat,1533,USA,CO,,Colorado State,Ben Shulz,,M,130.0,2015
Best Bench,7022,USA,CO,Aurora,Bench Press National Championships,Donnie Haddock Sr,,M,175.0,2016
Best Bench,6490,USA,CO,,2014 Colorado State Championships,Michael Berrian,,M,95.0,2014
Best Bench,7451,USA,CO,Aurora,Deadlift Nationals,Frank Baja,,M,125.0,2004
Best Bench,6490,USA,CO,,2014 Colorado State Championships,Robert Odom,,M,117.5,2014
Best Bench,7022,USA,CO,Aurora,Bench Press National Championships,Pat Dennis,,M,175.0,2016
Best Bench,7009,USA,CO,,2014 Raw Nationals,Stan Mingus,,M,160.0,2014
Best Squat,1447,USA,CO,Aurora,2015 Men's World Masters Powerlifting Championships,Alan Tepper,69.5,M,197.5,2015
Best Squat,6490,USA,CO,,2014 Colorado State Championships,Pete Berg,,M,190.0,2014
Best Squat,1440,USA,CO,Aurora,2014 World Open Men's Championships,Carl Yngvar Christensen,23.5,M,490.0,2014
Best Squat,7018,USA,CO,,Open Nationals,Jim Brown,,M,320.0,2016
Best Bench,6490,USA,CO,,2014 Colorado State Championships,Jonathan Kuhlman,,M,142.5,2014
Best Bench,7462,USA,CO,Denver,2010 USAPL Raw Nationals,Bobby Wischkowski,66.0,M,102.5,2010
Best Bench,7018,USA,CO,,Open Nationals,Declan Dilley,,M,205.0,2016
Best Squat,6490,USA,CO,,2014 Colorado State Championships,James Cushing-Murray,,M,85.0,2014
Best Squat,7462,USA,CO,Denver,2010 USAPL Raw Nationals,Gordon Santee,63.0,M,115.0,2010
Best Bench,7462,USA,CO,Denver,2010 USAPL Raw Nationals,Buellah Bishop,70.0,F,42.5,2010
Best Bench,7463,USA,CO,Denver,2010 Deadlift and Push Pull Nationals,Paul Knutson,,M,145.0,2010
Best Bench,6616,USA,CO,,2017 Colorado State Championships,Thomas Cencich,56.5,M,218.5,2017
Best Bench,1447,USA,CO,Aurora,2015 Men's World Masters Powerlifting Championships,Shigeki Minami,49.5,M,240.0,2015
Best Bench,1620,USA,CO,,Colorado Regionals,Bryan Sudduth,,M,130.0,2017
Best Bench,6613,USA,CO,,Rocky Mountain State Games,Sergy Shadyun,,M,205.0,2016
Best Bench,7009,USA,CO,,2014 Raw Nationals,Charlie Doggett,,M,87.5,2014
Best Bench,6490,USA,CO,,2014 Colorado State Championships,Shane Landenberger,,M,155.0,2014
Best Bench,6490,USA,CO,,2014 Colorado State Championships,Logan Gaudreau,,M,13.0,2014
Best Bench,7022,USA,CO,Aurora,Bench Press National Championships,Greg Powell,,M,320.0,2016
Best Bench,1620,USA,CO,,Colorado Regionals,Carina Medina,,F,80.0,2017
Best Bench,1447,USA,CO,Aurora,2015 Men's World Masters Powerlifting Championships,William Sindelar,63.5,M,187.5,2015
Best Bench,1573,USA,CO,,2016 Colorado State,Joe Anderson,,M,142.5,2017
Best Bench,6490,USA,CO,,2014 Colorado State Championships,Sergy Shadyun,,M,185.0,2014
Best Bench,7462,USA,CO,Denver,2010 USAPL Raw Nationals,Rich Wenner,46.0,M,157.5,2010
Best Bench,7458,USA,CO,Denver,2008 Squat Deadlift and Push-Pull Nationals,James Jeff Telljohn,72.0,M,180.0,2008
Best Bench,1533,USA,CO,,Colorado State,Erick McCray,,M,190.0,2015
Best Bench,6490,USA,CO,,2014 Colorado State Championships,Valerie Wilkins,,F,62.5,2014
Best Bench,6490,USA,CO,,2014 Colorado State Championships,Mark Sigala,,M,137.5,2014
Best Bench,7018,USA,CO,,Open Nationals,Steve Davenport,,M,252.5,2016
Best Bench,7018,USA,CO,,Open Nationals,Crawford Robert,,M,185.0,2016
Best Bench,6490,USA,CO,,2014 Colorado State Championships,Melissa Siders,,F,45.0,2014
Best Bench,7022,USA,CO,Aurora,Bench Press National Championships,Boomer Covington,,M,285.0,2016
Best Bench,1557,USA,CO,,Colorado Regional,Heena Patel,,F,95.0,2015
Best Bench,6490,USA,CO,,2014 Colorado State Championships,Carlos Colon,,M,57.5,2014
Best Squat,1620,USA,CO,,Colorado Regionals,Bryan Sudduth,,M,155.0,2017
Best Squat,7462,USA,CO,Denver,2010 USAPL Raw Nationals,Mick Stevens,60.0,M,177.5,2010
Best Squat,8075,USA,CO,Colorado Springs,Pikes Peak Open II,Ashley Gray,9.0,M,35.0,2016
Best Squat,7018,USA,CO,,Open Nationals,Gary Pamplin,,M,295.0,2016
Best Bench,6490,USA,CO,,2014 Colorado State Championships,Volodymyr Narolskyy,,M,265.0,2014
Best Bench,6490,USA,CO,,2014 Colorado State Championships,Harry Heyman,,M,20.0,2014
Best Bench,7463,USA,CO,Denver,2010 Deadlift and Push Pull Nationals,Brian Wegner,,M,85.0,2010
Best Bench,6490,USA,CO,,2014 Colorado State Championships,James Cushing-Murray,,M,62.5,2014
Best Bench,1573,USA,CO,,2016 Colorado State,Mike Valdez,,M,210.0,2017
Best Bench,7018,USA,CO,,Open Nationals,Randy Earle,,M,225.0,2016
Best Bench,6606,USA,CO,,Rocky Mountain Pro Bench,Jonathan Leo,,M,382.5,2014
Best Bench,7018,USA,CO,,Open Nationals,Patrick Anderson,,M,252.5,2016
Best Bench,1582,USA,CO,,Bench Press Nationals,John Supon,,M,105.0,2016
Best Squat,6490,USA,CO,,2014 Colorado State Championships,Valerie Wilkins,,F,117.5,2014
Best Squat,7462,USA,CO,Denver,2010 USAPL Raw Nationals,Rex Mclaren,48.0,M,177.5,2010
Best Squat,6490,USA,CO,,2014 Colorado State Championships,Christopher Pates,,M,147.5,2014
Best Squat,1447,USA,CO,Aurora,2015 Men's World Masters Powerlifting Championships,Steve Mann,39.5,M,390.0,2015
Best Squat,7018,USA,CO,,Open Nationals,Bill Sindelar,,M,227.5,2016
Best Squat,6490,USA,CO,,2014 Colorado State Championships,Bryce Lewis,,M,272.5,2014
Best Squat,1447,USA,CO,Aurora,2015 Men's World Masters Powerlifting Championships,Gary Pamplin,57.5,M,295.0,2015
Best Squat,7462,USA,CO,Denver,2010 USAPL Raw Nationals,Tom Bishop,73.0,M,85.0,2010
Best Squat,6601,USA,CO,,2013 Colorado State Championships,Shane Landenberger,,M,235.0,2013
Best Squat,6490,USA,CO,,2014 Colorado State Championships,Jesus Apodaca,,M,140.0,2014
Best Squat,7018,USA,CO,,Open Nationals,Alan Tepper,,M,182.5,2016
Best Squat,6490,USA,CO,,2014 Colorado State Championships,Alvin Ueunten,,M,227.5,2014
Best Squat,6490,USA,CO,,2014 Colorado State Championships,Shane Landenberger,,M,227.5,2014
Best Squat,7462,USA,CO,Denver,2010 USAPL Raw Nationals,Preston Sumner,58.0,M,190.0,2010
Best Squat,7458,USA,CO,Denver,2008 Squat Deadlift and Push-Pull Nationals,Jon T. Briggs,21.0,M,275.0,2008
Best Squat,7462,USA,CO,Denver,2010 USAPL Raw Nationals,Bob Miller,45.0,M,245.0,2010
Best Squat,7441,USA,CO,Denver,Squat & Deadlift Nationals,Troy Kibel,,M,137.5,2002
Best Squat,6609,USA,CO,,RMLC Championships,Jason Julian,,M,235.0,2015
Best Squat,7441,USA,CO,Denver,Squat & Deadlift Nationals,Steve Howard,,M,240.0,2002
Best Squat,6490,USA,CO,,2014 Colorado State Championships,Robert Walter,,M,182.5,2014
Best Squat,6490,USA,CO,,2014 Colorado State Championships,Michael Oliver,,M,80.0,2014
Best Squat,7009,USA,CO,,2014 Raw Nationals,Charlie Doggett,,M,25.0,2014
Best Squat,6610,USA,CO,,Rocky Mountain State Games,Shelby Stricklin,,F,45.0,2015
Best Squat,7018,USA,CO,,Open Nationals,Joseph Cappellino,,M,460.0,2016
Best Squat,1447,USA,CO,Aurora,2015 Men's World Masters Powerlifting Championships,Daniel Austin,56.5,M,295.0,2015
Best Deadlift,7463,USA,CO,Denver,2010 Deadlift and Push Pull Nationals,Barney Hertzog,,M,140.0,2010
Best Deadlift,1620,USA,CO,,Colorado Regionals,Bryan Sudduth,,M,190.0,2017
Best Deadlift,7441,USA,CO,Denver,Squat & Deadlift Nationals,Tom Byington,,M,147.5,2002
Best Squat,6490,USA,CO,,2014 Colorado State Championships,Michael Berrian,,M,137.5,2014
Best Squat,6601,USA,CO,,2013 Colorado State Championships,Tom O'Keefe,,M,117.5,2013
Best Squat,1447,USA,CO,Aurora,2015 Men's World Masters Powerlifting Championships,Jose Ocasio,60.5,M,240.0,2015
Best Squat,7018,USA,CO,,Open Nationals,Scott Dobbins,,M,405.0,2016
Best Bench,1533,USA,CO,,Colorado State,Kaden Hush,,M,192.5,2015
Best Bench,1602,USA,CO,,2017 Colorado State,Howard Blackmon,,M,155.0,2017
Best Bench,7463,USA,CO,Denver,2010 Deadlift and Push Pull Nationals,Xiao Lin,,M,70.0,2010
Best Bench,1602,USA,CO,,2017 Colorado State,Everett Ridderbos,,M,150.0,2017
Best Bench,1533,USA,CO,,Colorado State,Michael Valdez,,M,192.5,2015
Best Bench,7458,USA,CO,Denver,2008 Squat Deadlift and Push-Pull Nationals,Hilburn Van Buckley,67.0,M,105.0,2008
Best Bench,7462,USA,CO,Denver,2010 USAPL Raw Nationals,Charlie Doggett,76.0,M,110.0,2010
Best Squat,1620,USA,CO,,Colorado Regionals,Carina Medina,,F,125.0,2017
Best Squat,7462,USA,CO,Denver,2010 USAPL Raw Nationals,Doug Currence,50.0,M,255.0,2010
Best Squat,1447,USA,CO,Aurora,2015 Men's World Masters Powerlifting Championships,William Rice,70.5,M,197.5,2015
Best Squat,6613,USA,CO,,Rocky Mountain State Games,Paul Predecki,,M,122.5,2016
Best Squat,7009,USA,CO,,2014 Raw Nationals,Mark Robb,,M,265.0,2014
Best Bench,6490,USA,CO,,2014 Colorado State Championships,Jesus Apodaca,,M,87.5,2014
Best Bench,7022,USA,CO,Aurora,Bench Press National Championships,Jamey Grotjahn,,M,230.0,2016
Best Bench,1447,USA,CO,Aurora,2015 Men's World Masters Powerlifting Championships,Jaroslav Soukal,42.5,M,342.5,2015
Best Bench,7009,USA,CO,,2014 Raw Nationals,Matt Baller,,M,265.5,2014
Best Squat,6490,USA,CO,,2014 Colorado State Championships,Logan Gaudreau,,M,20.0,2014
Best Squat,6490,USA,CO,,2014 Colorado State Championships,Harry Heyman,,M,20.0,2014
Best Squat,7462,USA,CO,Denver,2010 USAPL Raw Nationals,Bobby Wischkowski,66.0,M,147.5,2010
Best Squat,6490,USA,CO,,2014 Colorado State Championships,Libbi Palmer,,F,110.0,2014
Best Bench,7009,USA,CO,,2014 Raw Nationals,Joseph Peña,,M,147.5,2014
Best Bench,7458,USA,CO,Denver,2008 Squat Deadlift and Push-Pull Nationals,Andrew Cross,17.0,M,137.5,2008
Best Bench,1582,USA,CO,,Bench Press Nationals,Howard Blackmon,,M,152.5,2016
Best Bench,1602,USA,CO,,2017 Colorado State,Nick Arguello IV,,M,107.5,2017
Best Squat,6490,USA,CO,,2014 Colorado State Championships,Mike Skelton,,M,227.5,2014
Best Squat,7018,USA,CO,,Open Nationals,Thomas O'Keefe,,M,145.0,2016
Best Squat,1602,USA,CO,,2017 Colorado State,Jake Caitenden,,M,145.0,2017
Best Squat,6599,USA,CO,,2013 Rocky Mountain State Games,Shane Landenberger,,M,235.0,2013
Best Squat,6490,USA,CO,,2014 Colorado State Championships,David Berg,,M,50.0,2014
Best Squat,6490,USA,CO,,2014 Colorado State Championships,Melissa Siders,,F,95.0,2014
Best Squat,6490,USA,CO,,2014 Colorado State Championships,Mark Sampson,,M,182.5,2014
Best Squat,1602,USA,CO,,2017 Colorado State,Delmar Cooper,,M,157.5,2017
Best Squat,7462,USA,CO,Denver,2010 USAPL Raw Nationals,Richard Wilcox,42.0,M,260.0,2010
Best Squat,6490,USA,CO,,2014 Colorado State Championships,Michele Brook Anderson,,F,142.5,2014
Best Squat,6490,USA,CO,,2014 Colorado State Championships,Robert Odom,,M,155.0,2014
Best Squat,6490,USA,CO,,2014 Colorado State Championships,Sherrice Fox,,F,135.0,2014
Best Squat,7441,USA,CO,Denver,Squat & Deadlift Nationals,Dan Goodwin,,M,87.5,2002
Best Squat,7462,USA,CO,Denver,2010 USAPL Raw Nationals,Paul Predecki,72.0,M,122.5,2010
Best Squat,6490,USA,CO,,2014 Colorado State Championships,Ben Kissam,,M,190.0,2014
Best Squat,6490,USA,CO,,2014 Colorado State Championships,Jonah Noeldner,,M,250.0,2014
Best Squat,1447,USA,CO,Aurora,2015 Men's World Masters Powerlifting Championships,Tapani Laitala,51.5,M,295.0,2015
